"","Observer.ID","Route.ID","Year","Visit","Date","Point.ID","Point.Start.Time","Shrub.Cover","Shrub.Height","Cheatgrass.Cover","Trees.Count","Species","Minute","Distance","How.Detected","Song.Also","Direction","Sex","Group.Size","Temp.Start","Temp.End","Wind.Start","Wind.End","Sky.End","X.Coord","Y.Coord","Notes"
"60","thomas_kroot","UT-B05","Y3","V1","20240515","07","07:36",0,"0-25cm",0,0,"WEME",1,39,"S","","SE","U",NA,5,9,1,1,"Clear",-113.94410413,41.54848185,". "
"61","thomas_kroot","UT-B05","Y3","V1","20240515","07","07:36",0,"0-25cm",0,0,"WEME",1,98,"S","","E","U",NA,5,9,1,1,"Clear",-113.94410413,41.54848185,". "
"62","thomas_kroot","UT-B05","Y3","V1","20240515","07","07:36",0,"0-25cm",0,0,"MODO",1,700,"C","","NE","U",NA,5,9,1,1,"Clear",-113.94410413,41.54848185,". "
"63","thomas_kroot","UT-B05","Y3","V1","20240515","07","07:36",0,"0-25cm",0,0,"VESP",2,39,"S","","N","U",3,5,9,1,1,"Clear",-113.94410413,41.54848185,". "
"64","thomas_kroot","UT-B05","Y3","V1","20240515","07","07:36",0,"0-25cm",0,0,"BRSP",2,90,"S","","E","U",NA,5,9,1,1,"Clear",-113.94410413,41.54848185,". "
"65","thomas_kroot","UT-B05","Y3","V1","20240515","07","07:36",0,"0-25cm",0,0,"NOBI",3,NA,"","","","",NA,5,9,1,1,"Clear",-113.94410413,41.54848185,". "
"66","thomas_kroot","UT-B05","Y3","V1","20240515","07","07:36",0,"0-25cm",0,0,"ROWR",4,72,"S","","S","U",NA,5,9,1,1,"Clear",-113.94410413,41.54848185,". "
"67","thomas_kroot","UT-B05","Y3","V1","20240515","07","07:36",0,"0-25cm",0,0,"LASP",5,82,"C","","SW","U",NA,5,9,1,1,"Clear",-113.94410413,41.54848185,". "
"68","thomas_kroot","UT-B05","Y3","V1","20240515","07","07:36",0,"0-25cm",0,0,"NOBI",6,NA,"","","","",NA,5,9,1,1,"Clear",-113.94410413,41.54848185,". "
"69","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"ROWR",1,73,"S","","NE","U",NA,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"70","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"WEME",1,46,"C","","E","U",NA,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"71","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"VESP",1,24,"V","","N","U",2,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"72","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"WEME",2,129,"S","","NW","U",NA,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"73","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"BRSP",2,55,"S","","E","U",NA,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"74","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"UNBI",3,999,"V","","W","U",2,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"75","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"NOBI",4,NA,"","","","",NA,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"76","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"LASP",5,61,"S","","NW","U",NA,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"77","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"MODO",6,800,"C","","NE","U",NA,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"78","thomas_kroot","UT-B05","Y3","V1","20240515","03","07:47",1,"0-25cm",0,0,"ROWR",6,157,"S","","N","U",NA,5,9,1,1,"Clear",-113.94415047,41.55063828,". Two large white birds with some gray or black feathers. Could have been gulls"
"79","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"MODO",1,800,"C","","E","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"80","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"CORA",1,999,"C","","S","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"81","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"WEME",1,90,"S","","NE","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"82","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"BRSP",1,104,"S","","N","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"83","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"WEME",2,200,"S","","W","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"84","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"BRSP",3,88,"S","","NE","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"85","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"ROWR",3,344,"C","","W","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"86","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"WEME",4,124,"S","","SW","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"87","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"BRSP",5,110,"C","","S","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"88","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"WEME",5,112,"S","","NW","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"89","thomas_kroot","UT-B05","Y3","V1","20240515","02","07:58",1,"0-25cm",0,0,"LASP",6,102,"S","","E","U",NA,5,9,1,1,"Clear",-113.94700236,41.55062334,". "
"90","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"BRSP",1,59,"S","","E","U",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"91","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"HOLA",1,42,"S","","S","U",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"92","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"WEME",1,38,"S","","W","U",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"93","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"ROWR",2,22,"S","","N","U",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"94","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"HOLA",3,74,"C","","E","U",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"95","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"WEME",3,345,"C","","W","U",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"96","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"PIJA",4,999,"C","","N","U",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"97","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"WEME",4,58,"S","","S","U",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"98","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"HOLA",5,35,"S","","N","U",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"99","thomas_kroot","UT-B05","Y3","V1","20240515","06","08:22",0,"0-25cm",0,4,"NOBI",6,NA,"","","","",NA,5,9,1,1,"Clear",-113.94705179,41.54850719,". "
"100","thomas_kroot","UT-B05","Y3","V1","20240515","10","08:23",0,"0-25cm",0,0,"HOLA",1,25,"S","","NE","U",NA,5,9,1,1,"Clear",-113.94689724,41.54626709,". "
"101","thomas_kroot","UT-B05","Y3","V1","20240515","10","08:23",0,"0-25cm",0,0,"ROWR",1,19,"S","","NW","U",NA,5,9,1,1,"Clear",-113.94689724,41.54626709,". "
"102","thomas_kroot","UT-B05","Y3","V1","20240515","10","08:23",0,"0-25cm",0,0,"WEME",1,46,"C","","E","U",NA,5,9,1,1,"Clear",-113.94689724,41.54626709,". "
"103","thomas_kroot","UT-B05","Y3","V1","20240515","10","08:23",0,"0-25cm",0,0,"HOLA",2,17,"V","","NW","U",NA,5,9,1,1,"Clear",-113.94689724,41.54626709,". "
"104","thomas_kroot","UT-B05","Y3","V1","20240515","10","08:23",0,"0-25cm",0,0,"WEME",2,75,"C","","S","U",NA,5,9,1,1,"Clear",-113.94689724,41.54626709,". "
"105","thomas_kroot","UT-B05","Y3","V1","20240515","10","08:23",0,"0-25cm",0,0,"ROWR",3,17,"S","","E","U",NA,5,9,1,1,"Clear",-113.94689724,41.54626709,". "
"106","thomas_kroot","UT-B05","Y3","V1","20240515","10","08:23",0,"0-25cm",0,0,"HOLA",4,37,"S","","N","U",NA,5,9,1,1,"Clear",-113.94689724,41.54626709,". "
"107","thomas_kroot","UT-B05","Y3","V1","20240515","10","08:23",0,"0-25cm",0,0,"WEME",5,76,"S","","SE","U",NA,5,9,1,1,"Clear",-113.94689724,41.54626709,". "
"108","thomas_kroot","UT-B05","Y3","V1","20240515","10","08:23",0,"0-25cm",0,0,"NOBI",6,NA,"","","","",NA,5,9,1,1,"Clear",-113.94689724,41.54626709,". "
"109","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"CORA",1,340,"C","","E","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"110","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"WEME",1,75,"S","","N","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"111","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"LASP",1,93,"S","","E","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"112","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"CORA",2,650,"C","","NW","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"113","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"ROWR",2,154,"S","","NE","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"114","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"CHUC",3,580,"C","","W","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"115","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"HOLA",3,76,"C","","NE","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"116","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"HOLA",4,53,"V","","N","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"117","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"LASP",5,100,"S","","N","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"118","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"VESP",5,86,"C","","E","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"119","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"KILD",5,72,"C","","W","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"120","thomas_kroot","UT-B05","Y3","V1","20240515","14","08:35",1,"25-50cm",0,0,"CHUC",6,146,"C","","E","U",NA,5,9,1,1,"Clear",-113.94685388,41.54404155,". "
"121","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"HOLA",1,48,"C","","N","U",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"122","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"HOLA",1,39,"S","","NE","U",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"123","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"WEME",1,49,"C","","E","U",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"124","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"CORA",1,999,"C","","W","U",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"125","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"BRSP",2,37,"S","","NE","U",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"126","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"HOLA",3,40,"S","","S","U",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"127","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"HOLA",3,64,"V","","NE","U",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"128","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"NOBI",4,NA,"","","","",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"129","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"HOLA",5,38,"V","","W","U",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"130","thomas_kroot","UT-B05","Y3","V1","20240515","13","08:45",1,"0-25cm",0,0,"NOBI",6,NA,"","","","",NA,5,9,1,1,"Clear",-113.94972685,41.54389933,". "
"131","thomas_kroot","UT-B05","Y3","V1","20240515","09","08:55",0,"0-25cm",0,0,"HOLA",1,105,"C","","W","U",NA,5,9,1,1,"Clear",-113.94995217,41.5460484,". "
"132","thomas_kroot","UT-B05","Y3","V1","20240515","09","08:55",0,"0-25cm",0,0,"WEME",1,54,"C","","E","U",NA,5,9,1,1,"Clear",-113.94995217,41.5460484,". "
"133","thomas_kroot","UT-B05","Y3","V1","20240515","09","08:55",0,"0-25cm",0,0,"WEME",1,47,"C","","N","U",NA,5,9,1,1,"Clear",-113.94995217,41.5460484,". "
"134","thomas_kroot","UT-B05","Y3","V1","20240515","09","08:55",0,"0-25cm",0,0,"BRSP",2,34,"S","","E","U",NA,5,9,1,1,"Clear",-113.94995217,41.5460484,". "
"135","thomas_kroot","UT-B05","Y3","V1","20240515","09","08:55",0,"0-25cm",0,0,"CORA",3,600,"C","","W","U",NA,5,9,1,1,"Clear",-113.94995217,41.5460484,". "
