"","Observer.ID","Route.ID","Year","Visit","Date","Point.ID","Point.Start.Time","Shrub.Cover","Cheatgrass.Cover","Trees.Count","Species","Minute","Distance","How.Detected","Song.Also","Direction","Sex","Group.Size","Temp.Start","Temp.End","Wind.Start","Wind.End","Sky.End","X.Coord","Y.Coord","Notes"
"11","will_harrod","UT-B01","Y3","V1","20240509","15","06:36",1,10,0,"WEME",5,70,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.713314506172,41.5298128089149,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"12","will_harrod","UT-B01","Y3","V1","20240509","15","06:36",1,10,0,"NOBI",6,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713314506172,41.5298128089149,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"13","will_harrod","UT-B01","Y3","V1","20240509","15","06:36",1,10,0,"ROWR",4,144,"S","","NE","U",NA,4,7,4,4,"Partly Cloudy",-113.713314506172,41.5298128089149,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"14","will_harrod","UT-B01","Y3","V1","20240509","16","06:47",0,1,0,"WEME",1,55,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.710330017019,41.5298831363657,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"15","will_harrod","UT-B01","Y3","V1","20240509","16","06:47",0,1,0,"WEME",1,144,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.710330017019,41.5298831363657,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"16","will_harrod","UT-B01","Y3","V1","20240509","16","06:47",0,1,0,"WEME",1,90,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.710330017019,41.5298831363657,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"17","will_harrod","UT-B01","Y3","V1","20240509","16","06:47",0,1,0,"WEME",1,120,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.710330017019,41.5298831363657,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"18","will_harrod","UT-B01","Y3","V1","20240509","16","06:47",0,1,0,"WEME",2,160,"C","","W","U",NA,4,7,4,4,"Partly Cloudy",-113.710330017019,41.5298831363657,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"19","will_harrod","UT-B01","Y3","V1","20240509","16","06:47",0,1,0,"ROWR",3,177,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.710330017019,41.5298831363657,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"20","will_harrod","UT-B01","Y3","V1","20240509","16","06:47",0,1,0,"NOBI",4,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710330017019,41.5298831363657,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"21","will_harrod","UT-B01","Y3","V1","20240509","16","06:47",0,1,0,"NOBI",5,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710330017019,41.5298831363657,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"22","will_harrod","UT-B01","Y3","V1","20240509","16","06:47",0,1,0,"NOBI",6,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710330017019,41.5298831363657,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"23","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"WEME",1,60,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"24","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"WEME",1,85,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"25","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"WEME",1,96,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"26","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"WEME",1,122,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"27","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"WEME",1,93,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"28","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"WEME",2,95,"S","","W","U",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"29","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"CORA",2,400,"C","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"30","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"NOBI",3,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"31","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"NOBI",4,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"32","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"HOLA",5,76,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"33","will_harrod","UT-B01","Y3","V1","20240509","12","06:59",0,10,60,"VESP",6,122,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.710447871036,41.5321295971227,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Distances estimated due to being in a bowl that blocked rangefinder"
"34","will_harrod","UT-B01","Y3","V1","20240509","08","07:14",1,1,2,"WEME",1,68,"S","","S","U",NA,4,7,4,4,"Partly Cloudy",-113.710579015291,41.5344192274164,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Sagebrush returning after fire ~0.5m"
"35","will_harrod","UT-B01","Y3","V1","20240509","08","07:14",1,1,2,"WEME",1,159,"C","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.710579015291,41.5344192274164,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Sagebrush returning after fire ~0.5m"
"36","will_harrod","UT-B01","Y3","V1","20240509","08","07:14",1,1,2,"WEME",1,137,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.710579015291,41.5344192274164,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Sagebrush returning after fire ~0.5m"
"37","will_harrod","UT-B01","Y3","V1","20240509","08","07:14",1,1,2,"VESP",2,251,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.710579015291,41.5344192274164,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Sagebrush returning after fire ~0.5m"
"38","will_harrod","UT-B01","Y3","V1","20240509","08","07:14",1,1,2,"NOBI",3,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710579015291,41.5344192274164,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Sagebrush returning after fire ~0.5m"
"39","will_harrod","UT-B01","Y3","V1","20240509","08","07:14",1,1,2,"NOBI",4,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710579015291,41.5344192274164,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Sagebrush returning after fire ~0.5m"
"40","will_harrod","UT-B01","Y3","V1","20240509","08","07:14",1,1,2,"WEME",5,68,"S","","S","U",NA,4,7,4,4,"Partly Cloudy",-113.710579015291,41.5344192274164,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Sagebrush returning after fire ~0.5m"
"41","will_harrod","UT-B01","Y3","V1","20240509","08","07:14",1,1,2,"WEME",6,145,"V","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.710579015291,41.5344192274164,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. Sagebrush returning after fire ~0.5m"
"42","will_harrod","UT-B01","Y3","V1","20240509","04","07:25",1,1,0,"WEME",1,65,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.710573437369,41.5366013648506,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"43","will_harrod","UT-B01","Y3","V1","20240509","04","07:25",1,1,0,"WEME",1,120,"S","","SW","U",NA,4,7,4,4,"Partly Cloudy",-113.710573437369,41.5366013648506,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"44","will_harrod","UT-B01","Y3","V1","20240509","04","07:25",1,1,0,"NOBI",2,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710573437369,41.5366013648506,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"45","will_harrod","UT-B01","Y3","V1","20240509","04","07:25",1,1,0,"WEME",3,38,"C","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.710573437369,41.5366013648506,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"46","will_harrod","UT-B01","Y3","V1","20240509","04","07:25",1,1,0,"NOBI",4,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710573437369,41.5366013648506,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"47","will_harrod","UT-B01","Y3","V1","20240509","04","07:25",1,1,0,"NOBI",5,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.710573437369,41.5366013648506,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"48","will_harrod","UT-B01","Y3","V1","20240509","04","07:25",1,1,0,"VESP",6,15,"V","","W","U",NA,4,7,4,4,"Partly Cloudy",-113.710573437369,41.5366013648506,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"49","will_harrod","UT-B01","Y3","V1","20240509","03","07:36",1,3,0,"VESP",1,73,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.713676394713,41.5365454174712,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"50","will_harrod","UT-B01","Y3","V1","20240509","03","07:36",1,3,0,"WEME",1,88,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.713676394713,41.5365454174712,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"51","will_harrod","UT-B01","Y3","V1","20240509","03","07:36",1,3,0,"WEME",1,72,"C","Y","SW","U",NA,4,7,4,4,"Partly Cloudy",-113.713676394713,41.5365454174712,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"52","will_harrod","UT-B01","Y3","V1","20240509","03","07:36",1,3,0,"WEME",1,111,"C","","W","U",NA,4,7,4,4,"Partly Cloudy",-113.713676394713,41.5365454174712,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"53","will_harrod","UT-B01","Y3","V1","20240509","03","07:36",1,3,0,"WEME",2,85,"S","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.713676394713,41.5365454174712,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"54","will_harrod","UT-B01","Y3","V1","20240509","03","07:36",1,3,0,"CORA",3,530,"V","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.713676394713,41.5365454174712,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"55","will_harrod","UT-B01","Y3","V1","20240509","03","07:36",1,3,0,"NOBI",4,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713676394713,41.5365454174712,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"56","will_harrod","UT-B01","Y3","V1","20240509","03","07:36",1,3,0,"NOBI",5,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713676394713,41.5365454174712,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"57","will_harrod","UT-B01","Y3","V1","20240509","03","07:36",1,3,0,"NOBI",6,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713676394713,41.5365454174712,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"58","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"WEME",1,53,"S","","W","U",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"59","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"WEME",1,76,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"60","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"WEME",1,93,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"61","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"VESP",1,122,"S","","NE","U",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"62","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"WEME",2,228,"S","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"63","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"NOBI",3,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"64","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"NOBI",4,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"65","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"NOBI",5,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"66","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"VESP",4,150,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"67","will_harrod","UT-B01","Y3","V1","20240509","07","07:47",1,10,0,"NOBI",6,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713542061953,41.5342677414993,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"68","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"WEME",1,62,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"69","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"WEME",1,71,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"70","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"VESP",1,51,"S","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"71","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"VESP",1,65,"S","","SW","U",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"72","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"VESP",1,106,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"73","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"WEME",2,109,"S","","S","U",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"74","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"WEME",2,89,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"75","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"NOBI",3,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"76","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"NOBI",4,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"77","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"NOBI",5,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"78","will_harrod","UT-B01","Y3","V1","20240509","11","07:57",1,8,0,"NOBI",6,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.713490219422,41.5320220911991,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"79","will_harrod","UT-B01","Y3","V1","20240509","10","08:07",0,10,15,"WEME",1,104,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.716464655474,41.5320000189135,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"80","will_harrod","UT-B01","Y3","V1","20240509","10","08:07",0,10,15,"WEME",1,93,"S","","W","U",NA,4,7,4,4,"Partly Cloudy",-113.716464655474,41.5320000189135,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"81","will_harrod","UT-B01","Y3","V1","20240509","10","08:07",0,10,15,"WEME",1,110,"S","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.716464655474,41.5320000189135,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"82","will_harrod","UT-B01","Y3","V1","20240509","10","08:07",0,10,15,"WEME",1,107,"S","","S","U",NA,4,7,4,4,"Partly Cloudy",-113.716464655474,41.5320000189135,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"83","will_harrod","UT-B01","Y3","V1","20240509","10","08:07",0,10,15,"NOBI",2,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.716464655474,41.5320000189135,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"84","will_harrod","UT-B01","Y3","V1","20240509","10","08:07",0,10,15,"NOBI",3,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.716464655474,41.5320000189135,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"85","will_harrod","UT-B01","Y3","V1","20240509","10","08:07",0,10,15,"VESP",4,64,"S","","SW","U",NA,4,7,4,4,"Partly Cloudy",-113.716464655474,41.5320000189135,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"86","will_harrod","UT-B01","Y3","V1","20240509","10","08:07",0,10,15,"WEME",5,86,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.716464655474,41.5320000189135,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"87","will_harrod","UT-B01","Y3","V1","20240509","10","08:07",0,10,15,"NOBI",6,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.716464655474,41.5320000189135,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"88","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"VESP",1,75,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"89","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"WENE",1,44,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"90","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"WEME",1,170,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"91","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"WEME",1,88,"S","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"92","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"VESP",1,78,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"93","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"WEME",2,76,"S","","SW","U",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"94","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"WEME",2,111,"S","","SE","U",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"95","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"VESP",3,87,"S","","S","U",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"96","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"NOBI",4,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"97","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"NOBI",5,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"98","will_harrod","UT-B01","Y3","V1","20240509","06","08:17",1,1,2,"WEME",6,50,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.716600700984,41.5342878260341,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"99","will_harrod","UT-B01","Y3","V1","20240509","02","08:27",1,4,3,"WEME",1,81,"S","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.716682676571,41.5365089218309,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"100","will_harrod","UT-B01","Y3","V1","20240509","02","08:27",1,4,3,"WEME",1,113,"S","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.716682676571,41.5365089218309,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"101","will_harrod","UT-B01","Y3","V1","20240509","02","08:27",1,4,3,"WEME",1,135,"S","","E","U",NA,4,7,4,4,"Partly Cloudy",-113.716682676571,41.5365089218309,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"102","will_harrod","UT-B01","Y3","V1","20240509","02","08:27",1,4,3,"WEME",1,222,"S","","S","U",NA,4,7,4,4,"Partly Cloudy",-113.716682676571,41.5365089218309,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"103","will_harrod","UT-B01","Y3","V1","20240509","02","08:27",1,4,3,"NOBI",2,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.716682676571,41.5365089218309,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"104","will_harrod","UT-B01","Y3","V1","20240509","02","08:27",1,4,3,"CORA",3,338,"V","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.716682676571,41.5365089218309,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"105","will_harrod","UT-B01","Y3","V1","20240509","02","08:27",1,4,3,"UNBI",4,40,"C","","N","U",NA,4,7,4,4,"Partly Cloudy",-113.716682676571,41.5365089218309,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"106","will_harrod","UT-B01","Y3","V1","20240509","02","08:27",1,4,3,"NOBI",5,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.716682676571,41.5365089218309,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"107","will_harrod","UT-B01","Y3","V1","20240509","02","08:27",1,4,3,"NOBI",6,NA,"","","","",NA,4,7,4,4,"Partly Cloudy",-113.716682676571,41.5365089218309,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
"108","will_harrod","UT-B01","Y3","V1","20240509","01","08:37",0,2,2,"WEME",1,80,"S","","NW","U",NA,4,7,4,4,"Partly Cloudy",-113.719705708127,41.5363706846587,"Wind was very loud until 8:30. Definitely limited ability to hear some songs. "
