"","Grid.ID","Observer.ID","Observer.Experience","Distance","Dist.Bin","Dist.Bin.Midpoint","Time.Interval","Year","Visit.ID","n.Observers"
"79","ID-B22","Rory",2,0.114,5,0.1125,2,"Y1","Y1-V1",1
"80","ID-B22","Rory",2,0.073,3,0.0625,2,"Y1","Y1-V1",1
"81","ID-B23","Rory",2,0.045,2,0.0375,1,"Y1","Y1-V1",1
"82","ID-B23","Rory",2,0.064,3,0.0625,1,"Y1","Y1-V1",1
"83","ID-B23","Rory",2,0.089,4,0.0875,2,"Y1","Y1-V1",1
"84","ID-B23","Rory",2,0.037,2,0.0375,1,"Y1","Y1-V1",1
"85","ID-B23","Rory",2,0.051,3,0.0625,2,"Y1","Y1-V1",1
"86","ID-B23","Rory",2,0.034,2,0.0375,2,"Y1","Y1-V1",1
"87","ID-B23","Rory",2,0.017,1,0.0125,3,"Y1","Y1-V1",1
"88","ID-B23","Rory",2,0.044,2,0.0375,1,"Y1","Y1-V1",1
"89","ID-B23","Rory",2,0.076,4,0.0875,1,"Y1","Y1-V1",1
"90","ID-B23","Rory",2,0.076,4,0.0875,1,"Y1","Y1-V1",1
"91","ID-B23","Rory",2,0.113,5,0.1125,1,"Y1","Y1-V1",1
"92","ID-B23","Rory",2,0.066,3,0.0625,1,"Y1","Y1-V1",1
"93","ID-B23","Rory",2,0.043,2,0.0375,1,"Y1","Y1-V1",1
"94","ID-B24","Keramie",1,0.03,2,0.0375,1,"Y1","Y1-V1",1
"95","ID-B24","Keramie",1,0.102,5,0.1125,1,"Y1","Y1-V1",1
"96","ID-B26","Keramie",1,0.016,1,0.0125,1,"Y1","Y1-V1",1
"97","ID-B26","Keramie",1,0.047,2,0.0375,1,"Y1","Y1-V1",1
"98","ID-B26","Keramie",1,0.051,3,0.0625,2,"Y1","Y1-V1",1
"99","ID-B26","Keramie",1,0.03,2,0.0375,1,"Y1","Y1-V1",1
"100","ID-B26","Keramie",1,0.049,2,0.0375,2,"Y1","Y1-V1",1
"101","ID-B28","Austin",1,0.021,1,0.0125,2,"Y1","Y1-V1",1
"102","ID-B28","Austin",1,0.096,4,0.0875,2,"Y1","Y1-V1",1
"103","ID-B28","Austin",1,0.101,5,0.1125,1,"Y1","Y1-V1",1
"104","ID-B28","Austin",1,0.114,5,0.1125,2,"Y1","Y1-V1",1
"105","ID-B28","Austin",1,0.051,3,0.0625,3,"Y1","Y1-V1",1
"106","ID-B28","Austin",1,0.12,5,0.1125,1,"Y1","Y1-V1",1
"107","ID-B28","Austin",1,0.09,4,0.0875,1,"Y1","Y1-V1",1
"108","ID-B28","Austin",1,0.057,3,0.0625,2,"Y1","Y1-V1",1
"109","ID-B28","Austin",1,0.052,3,0.0625,1,"Y1","Y1-V1",1
"110","ID-B28","Austin",1,0.067,3,0.0625,1,"Y1","Y1-V1",1
"111","ID-B28","Austin",1,0.024,1,0.0125,2,"Y1","Y1-V1",1
"112","ID-B28","Austin",1,0.034,2,0.0375,3,"Y1","Y1-V1",1
"113","ID-B28","Austin",1,0.12,5,0.1125,1,"Y1","Y1-V1",1
"114","ID-B28","Austin",1,0.069,3,0.0625,2,"Y1","Y1-V1",1
"115","ID-B28","Austin",1,0.069,3,0.0625,1,"Y1","Y1-V1",1
"116","ID-C03","Eoin",1,0.045,2,0.0375,1,"Y1","Y1-V1",1
"117","ID-C03","Eoin",1,0.007,1,0.0125,1,"Y1","Y1-V1",1
"118","ID-C03","Eoin",1,0.04,2,0.0375,1,"Y1","Y1-V1",1
"119","ID-C03","Eoin",1,0.05,2,0.0375,3,"Y1","Y1-V1",1
"120","ID-C03","Eoin",1,0.065,3,0.0625,1,"Y1","Y1-V1",1
"121","ID-C04","Austin",1,0.09,4,0.0875,1,"Y1","Y1-V1",1
"122","ID-C04","Austin",1,0.094,4,0.0875,3,"Y1","Y1-V1",1
"123","ID-C04","Austin",1,0.098,4,0.0875,1,"Y1","Y1-V1",1
"124","ID-C04","Austin",1,0.09,4,0.0875,1,"Y1","Y1-V1",1
"125","ID-C04","Austin",1,0.09,4,0.0875,1,"Y1","Y1-V1",1
"126","ID-C04","Austin",1,0.095,4,0.0875,3,"Y1","Y1-V1",1
"127","ID-C04","Austin",1,0.097,4,0.0875,3,"Y1","Y1-V1",1
"128","ID-C04","Austin",1,0.112,5,0.1125,2,"Y1","Y1-V1",1
"129","ID-C04","Austin",1,0.078,4,0.0875,1,"Y1","Y1-V1",1
"130","ID-C04","Austin",1,0.112,5,0.1125,3,"Y1","Y1-V1",1
"131","ID-C04","Austin",1,0.098,4,0.0875,3,"Y1","Y1-V1",1
"132","ID-C04","Austin",1,0.084,4,0.0875,1,"Y1","Y1-V1",1
"133","ID-C04","Austin",1,0.021,1,0.0125,3,"Y1","Y1-V1",1
"134","ID-C07","Keramie",1,0.065,3,0.0625,1,"Y1","Y1-V1",1
"135","ID-C07","Keramie",1,0.04,2,0.0375,1,"Y1","Y1-V1",1
"136","ID-C07","Keramie",1,0.048,2,0.0375,1,"Y1","Y1-V1",1
"137","ID-C07","Keramie",1,0.022,1,0.0125,1,"Y1","Y1-V1",1
"138","ID-C07","Keramie",1,0.047,2,0.0375,2,"Y1","Y1-V1",1
"139","ID-C07","Keramie",1,0.043,2,0.0375,2,"Y1","Y1-V1",1
"140","ID-C07","Keramie",1,0.052,3,0.0625,2,"Y1","Y1-V1",1
"141","ID-C07","Keramie",1,0.045,2,0.0375,1,"Y1","Y1-V1",1
"142","ID-C07","Keramie",1,0.066,3,0.0625,1,"Y1","Y1-V1",1
"143","ID-C07","Keramie",1,0.039,2,0.0375,1,"Y1","Y1-V1",1
"144","ID-C07","Keramie",1,0.032,2,0.0375,1,"Y1","Y1-V1",1
"145","ID-C07","Keramie",1,0.025,1,0.0125,1,"Y1","Y1-V1",1
"146","ID-C07","Keramie",1,0.025,1,0.0125,1,"Y1","Y1-V1",1
"147","ID-C07","Keramie",1,0.03,2,0.0375,2,"Y1","Y1-V1",1
"148","ID-C09","Ruger",2,0.115,5,0.1125,1,"Y1","Y1-V1",1
"149","ID-C09","Ruger",2,0.09,4,0.0875,3,"Y1","Y1-V1",1
"150","ID-C09","Ruger",2,0.04,2,0.0375,2,"Y1","Y1-V1",1
"151","ID-C09","Ruger",2,0.062,3,0.0625,1,"Y1","Y1-V1",1
"152","ID-C09","Ruger",2,0.12,5,0.1125,1,"Y1","Y1-V1",1
"153","ID-C09","Ruger",2,0.09,4,0.0875,2,"Y1","Y1-V1",1
"154","ID-C09","Ruger",2,0.08,4,0.0875,2,"Y1","Y1-V1",1
"155","ID-C09","Ruger",2,0.112,5,0.1125,2,"Y1","Y1-V1",1
"156","ID-C09","Ruger",2,0.12,5,0.1125,2,"Y1","Y1-V1",1
"157","ID-C09","Ruger",2,0.065,3,0.0625,1,"Y1","Y1-V1",1
"158","ID-C09","Ruger",2,0.12,5,0.1125,3,"Y1","Y1-V1",1
"159","ID-C09","Ruger",2,0.11,5,0.1125,1,"Y1","Y1-V1",1
"160","ID-C09","Ruger",2,0.044,2,0.0375,1,"Y1","Y1-V1",1
"161","ID-C09","Ruger",2,0.11,5,0.1125,2,"Y1","Y1-V1",1
"162","ID-C09","Ruger",2,0.095,4,0.0875,3,"Y1","Y1-V1",1
"163","ID-C09","Ruger",2,0.06,3,0.0625,1,"Y1","Y1-V1",1
"164","ID-C09","Ruger",2,0.03,2,0.0375,1,"Y1","Y1-V1",1
"165","ID-C09","Ruger",2,0.08,4,0.0875,1,"Y1","Y1-V1",1
"166","ID-C09","Ruger",2,0.089,4,0.0875,1,"Y1","Y1-V1",1
"167","ID-C09","Ruger",2,0.03,2,0.0375,1,"Y1","Y1-V1",1
"168","ID-C09","Ruger",2,0.05,2,0.0375,3,"Y1","Y1-V1",1
"169","ID-C09","Ruger",2,0.045,2,0.0375,3,"Y1","Y1-V1",1
"170","ID-C09","Ruger",2,0.116,5,0.1125,1,"Y1","Y1-V1",1
"171","ID-C09","Ruger",2,0.08,4,0.0875,1,"Y1","Y1-V1",1
"172","ID-C12","Ruger",2,0.065,3,0.0625,1,"Y1","Y1-V1",1
"173","ID-C12","Ruger",2,0.1,4,0.0875,1,"Y1","Y1-V1",1
"174","ID-C12","Ruger",2,0.108,5,0.1125,1,"Y1","Y1-V1",1
"175","ID-C12","Ruger",2,0.065,3,0.0625,2,"Y1","Y1-V1",1
"176","ID-C12","Ruger",2,0.08,4,0.0875,1,"Y1","Y1-V1",1
"177","ID-C12","Ruger",2,0.1,4,0.0875,1,"Y1","Y1-V1",1
"178","ID-C12","Ruger",2,0.075,3,0.0625,1,"Y1","Y1-V1",1
"179","ID-C12","Ruger",2,0.017,1,0.0125,2,"Y1","Y1-V1",1
"180","ID-C12","Ruger",2,0.095,4,0.0875,2,"Y1","Y1-V1",1
"181","ID-C12","Ruger",2,0.1,4,0.0875,3,"Y1","Y1-V1",1
"182","ID-C12","Ruger",2,0.045,2,0.0375,1,"Y1","Y1-V1",1
"183","ID-C12","Ruger",2,0.08,4,0.0875,1,"Y1","Y1-V1",1
"184","ID-C12","Ruger",2,0.06,3,0.0625,1,"Y1","Y1-V1",1
"185","ID-C12","Ruger",2,0.042,2,0.0375,1,"Y1","Y1-V1",1
"186","ID-C12","Ruger",2,0.049,2,0.0375,2,"Y1","Y1-V1",1
"187","ID-C12","Ruger",2,0.04,2,0.0375,1,"Y1","Y1-V1",1
"188","ID-C12","Ruger",2,0.12,5,0.1125,2,"Y1","Y1-V1",1
"189","ID-C12","Ruger",2,0.12,5,0.1125,3,"Y1","Y1-V1",1
"190","ID-C12","Ruger",2,0.12,5,0.1125,2,"Y1","Y1-V1",1
"191","ID-C12","Ruger",2,0.09,4,0.0875,3,"Y1","Y1-V1",1
"192","ID-C12","Ruger",2,0.058,3,0.0625,1,"Y1","Y1-V1",1
"193","ID-C12","Ruger",2,0.068,3,0.0625,1,"Y1","Y1-V1",1
"194","ID-C12","Ruger",2,0.12,5,0.1125,2,"Y1","Y1-V1",1
"195","ID-C12","Ruger",2,0.043,2,0.0375,1,"Y1","Y1-V1",1
"196","ID-C12","Ruger",2,0.11,5,0.1125,2,"Y1","Y1-V1",1
"197","ID-C12","Ruger",2,0.123,5,0.1125,2,"Y1","Y1-V1",1
"198","ID-C12","Ruger",2,0.02,1,0.0125,1,"Y1","Y1-V1",1
"199","ID-C12","Ruger",2,0.05,2,0.0375,1,"Y1","Y1-V1",1
"200","ID-C12","Ruger",2,0.075,3,0.0625,2,"Y1","Y1-V1",1
"201","ID-C12","Ruger",2,0.052,3,0.0625,1,"Y1","Y1-V1",1
"202","ID-C12","Ruger",2,0.09,4,0.0875,1,"Y1","Y1-V1",1
"203","ID-C12","Ruger",2,0.12,5,0.1125,1,"Y1","Y1-V1",1
"204","ID-C12","Ruger",2,0.038,2,0.0375,3,"Y1","Y1-V1",1
"205","ID-C12","Ruger",2,0.06,3,0.0625,1,"Y1","Y1-V1",1
"206","ID-C12","Ruger",2,0.065,3,0.0625,1,"Y1","Y1-V1",1
"207","ID-C12","Ruger",2,0.057,3,0.0625,1,"Y1","Y1-V1",1
"208","ID-C12","Ruger",2,0.03,2,0.0375,2,"Y1","Y1-V1",1
"209","ID-C12","Ruger",2,0.1,4,0.0875,3,"Y1","Y1-V1",1
"210","ID-C12","Ruger",2,0.12,5,0.1125,2,"Y1","Y1-V1",1
"211","ID-C13","Rory",2,0.032,2,0.0375,1,"Y1","Y1-V1",1
"212","ID-C13","Rory",2,0.029,2,0.0375,2,"Y1","Y1-V1",1
"213","ID-C13","Rory",2,0.071,3,0.0625,2,"Y1","Y1-V1",1
"214","ID-C13","Rory",2,0.069,3,0.0625,1,"Y1","Y1-V1",1
"215","ID-C13","Rory",2,0.107,5,0.1125,1,"Y1","Y1-V1",1
"216","ID-C13","Rory",2,0.023,1,0.0125,1,"Y1","Y1-V1",1
"217","ID-C13","Rory",2,0.122,5,0.1125,2,"Y1","Y1-V1",1
"218","ID-C13","Rory",2,0.019,1,0.0125,3,"Y1","Y1-V1",1
"219","ID-C13","Rory",2,0.019,1,0.0125,1,"Y1","Y1-V1",1
"220","ID-C13","Rory",2,0.041,2,0.0375,1,"Y1","Y1-V1",1
"221","ID-C13","Rory",2,0.022,1,0.0125,1,"Y1","Y1-V1",1
"222","ID-C13","Rory",2,0.091,4,0.0875,3,"Y1","Y1-V1",1
"223","ID-C13","Rory",2,0.038,2,0.0375,1,"Y1","Y1-V1",1
"224","ID-C13","Rory",2,0.052,3,0.0625,1,"Y1","Y1-V1",1
"225","ID-C13","Rory",2,0.081,4,0.0875,1,"Y1","Y1-V1",1
"226","ID-C13","Rory",2,0.078,4,0.0875,1,"Y1","Y1-V1",1
"227","ID-C13","Rory",2,0.047,2,0.0375,3,"Y1","Y1-V1",1
"228","ID-C13","Rory",2,0.031,2,0.0375,3,"Y1","Y1-V1",1
"229","ID-C13","Rory",2,0.05,2,0.0375,1,"Y1","Y1-V1",1
"230","ID-C13","Rory",2,0.026,2,0.0375,2,"Y1","Y1-V1",1
"231","ID-C13","Rory",2,0.026,2,0.0375,2,"Y1","Y1-V1",1
"232","ID-C13","Rory",2,0.083,4,0.0875,3,"Y1","Y1-V1",1
"233","ID-C13","Rory",2,0.052,3,0.0625,1,"Y1","Y1-V1",1
"234","ID-C13","Rory",2,0.075,3,0.0625,1,"Y1","Y1-V1",1
"235","ID-C13","Rory",2,0.043,2,0.0375,1,"Y1","Y1-V1",1
"236","ID-C13","Rory",2,0.034,2,0.0375,1,"Y1","Y1-V1",1
"237","ID-C13","Rory",2,0.109,5,0.1125,1,"Y1","Y1-V1",1
"238","ID-C13","Rory",2,0.085,4,0.0875,1,"Y1","Y1-V1",1
"239","ID-C13","Rory",2,0.069,3,0.0625,3,"Y1","Y1-V1",1
"240","ID-C13","Rory",2,0.034,2,0.0375,1,"Y1","Y1-V1",1
"241","ID-C13","Rory",2,0.103,5,0.1125,1,"Y1","Y1-V1",1
"242","ID-C13","Rory",2,0.117,5,0.1125,2,"Y1","Y1-V1",1
"243","ID-C13","Rory",2,0.035,2,0.0375,3,"Y1","Y1-V1",1
"244","ID-C13","Rory",2,0.06,3,0.0625,2,"Y1","Y1-V1",1
"245","ID-C13","Rory",2,0.039,2,0.0375,2,"Y1","Y1-V1",1
"246","ID-C13","Rory",2,0.092,4,0.0875,1,"Y1","Y1-V1",1
"247","ID-C13","Rory",2,0.036,2,0.0375,1,"Y1","Y1-V1",1
"248","ID-C13","Rory",2,0.107,5,0.1125,3,"Y1","Y1-V1",1
"249","ID-C13","Rory",2,0.045,2,0.0375,3,"Y1","Y1-V1",1
"250","ID-C13","Rory",2,0.093,4,0.0875,1,"Y1","Y1-V1",1
"251","ID-C13","Rory",2,0.048,2,0.0375,1,"Y1","Y1-V1",1
"252","ID-C13","Rory",2,0.088,4,0.0875,3,"Y1","Y1-V1",1
"253","ID-C15","Austin",1,0.081,4,0.0875,1,"Y1","Y1-V1",1
"254","ID-C15","Austin",1,0.08,4,0.0875,1,"Y1","Y1-V1",1
"255","ID-C15","Austin",1,0.112,5,0.1125,2,"Y1","Y1-V1",1
"256","ID-C15","Austin",1,0.08,4,0.0875,2,"Y1","Y1-V1",1
"257","ID-C15","Austin",1,0.073,3,0.0625,2,"Y1","Y1-V1",1
"258","ID-C16","Keramie",1,0.07,3,0.0625,1,"Y1","Y1-V1",1
"259","ID-C16","Keramie",1,0.03,2,0.0375,1,"Y1","Y1-V1",1
"260","ID-C16","Keramie",1,0.12,5,0.1125,1,"Y1","Y1-V1",1
"261","ID-C16","Keramie",1,0.115,5,0.1125,1,"Y1","Y1-V1",1
"262","ID-C16","Keramie",1,0.11,5,0.1125,2,"Y1","Y1-V1",1
"263","ID-C19","Eliza",1,0.05,2,0.0375,1,"Y1","Y1-V1",1
"264","ID-C19","Eliza",1,0.12,5,0.1125,1,"Y1","Y1-V1",1
"265","ID-C19","Eliza",1,0.1,4,0.0875,2,"Y1","Y1-V1",1
"266","ID-C19","Eliza",1,0.02,1,0.0125,3,"Y1","Y1-V1",1
"267","ID-C19","Eliza",1,0.08,4,0.0875,1,"Y1","Y1-V1",1
"268","ID-C19","Eliza",1,0.085,4,0.0875,2,"Y1","Y1-V1",1
"269","ID-C19","Eliza",1,0.11,5,0.1125,1,"Y1","Y1-V1",1
"270","ID-C19","Eliza",1,0.045,2,0.0375,1,"Y1","Y1-V1",1
"271","ID-C19","Eliza",1,0.05,2,0.0375,1,"Y1","Y1-V1",1
"272","ID-C19","Eliza",1,0.06,3,0.0625,1,"Y1","Y1-V1",1
"273","ID-C19","Eliza",1,0.07,3,0.0625,3,"Y1","Y1-V1",1
"274","ID-C19","Eliza",1,0.075,3,0.0625,1,"Y1","Y1-V1",1
"275","ID-C19","Eliza",1,0.045,2,0.0375,1,"Y1","Y1-V1",1
"276","ID-C19","Eliza",1,0.09,4,0.0875,1,"Y1","Y1-V1",1
"277","ID-C19","Eliza",1,0.065,3,0.0625,1,"Y1","Y1-V1",1
"278","ID-C19","Eliza",1,0.03,2,0.0375,1,"Y1","Y1-V1",1
"279","ID-C19","Eliza",1,0.055,3,0.0625,1,"Y1","Y1-V1",1
"280","ID-C19","Eliza",1,0.08,4,0.0875,1,"Y1","Y1-V1",1
"281","ID-C21","Ruger",2,0.025,1,0.0125,2,"Y1","Y1-V1",1
"282","ID-C21","Ruger",2,0.006,1,0.0125,1,"Y1","Y1-V1",1
"283","ID-C21","Ruger",2,0.017,1,0.0125,1,"Y1","Y1-V1",1
"284","ID-C21","Ruger",2,0.036,2,0.0375,2,"Y1","Y1-V1",1
"285","ID-C21","Ruger",2,0.036,2,0.0375,2,"Y1","Y1-V1",1
"286","ID-C21","Ruger",2,0.12,5,0.1125,3,"Y1","Y1-V1",1
"287","ID-C21","Ruger",2,0.063,3,0.0625,1,"Y1","Y1-V1",1
"288","ID-C21","Ruger",2,0.089,4,0.0875,1,"Y1","Y1-V1",1
"289","ID-C21","Ruger",2,0.044,2,0.0375,1,"Y1","Y1-V1",1
"290","ID-C21","Ruger",2,0.053,3,0.0625,2,"Y1","Y1-V1",1
"291","ID-C21","Ruger",2,0.068,3,0.0625,1,"Y1","Y1-V1",1
"292","ID-C21","Ruger",2,0.111,5,0.1125,2,"Y1","Y1-V1",1
"293","ID-C21","Ruger",2,0.054,3,0.0625,3,"Y1","Y1-V1",1
"294","ID-C21","Ruger",2,0.107,5,0.1125,3,"Y1","Y1-V1",1
"295","ID-C21","Ruger",2,0.1,4,0.0875,1,"Y1","Y1-V1",1
"296","ID-C21","Ruger",2,0.045,2,0.0375,2,"Y1","Y1-V1",1
"297","ID-C21","Ruger",2,0.092,4,0.0875,3,"Y1","Y1-V1",1
"298","ID-C21","Ruger",2,0.1,4,0.0875,2,"Y1","Y1-V1",1
"299","ID-C21","Ruger",2,0.12,5,0.1125,3,"Y1","Y1-V1",1
"300","ID-C23","Eoin",1,0.06,3,0.0625,1,"Y1","Y1-V1",1
"301","ID-C23","Eoin",1,0.05,2,0.0375,1,"Y1","Y1-V1",1
"302","ID-C23","Eoin",1,0.02,1,0.0125,2,"Y1","Y1-V1",1
"303","ID-C23","Eoin",1,0.095,4,0.0875,1,"Y1","Y1-V1",1
"304","ID-C23","Eoin",1,0.055,3,0.0625,2,"Y1","Y1-V1",1
"305","ID-C23","Eoin",1,0.015,1,0.0125,2,"Y1","Y1-V1",1
"306","ID-C23","Eoin",1,0.055,3,0.0625,2,"Y1","Y1-V1",1
"307","ID-C23","Eoin",1,0.07,3,0.0625,2,"Y1","Y1-V1",1
"308","ID-C23","Eoin",1,0.06,3,0.0625,1,"Y1","Y1-V1",1
"309","ID-C23","Eoin",1,0.035,2,0.0375,2,"Y1","Y1-V1",1
"310","ID-C23","Eoin",1,0.112,5,0.1125,1,"Y1","Y1-V1",1
"311","ID-C23","Eoin",1,0.01,1,0.0125,1,"Y1","Y1-V1",1
"312","ID-C23","Eoin",1,0.013,1,0.0125,1,"Y1","Y1-V1",1
"313","ID-C24","Eoin",1,0.07,3,0.0625,1,"Y1","Y1-V1",1
"314","ID-C24","Eoin",1,0.075,3,0.0625,1,"Y1","Y1-V1",1
"315","ID-C24","Eoin",1,0.12,5,0.1125,2,"Y1","Y1-V1",1
"316","ID-C24","Eoin",1,0.015,1,0.0125,3,"Y1","Y1-V1",1
"317","ID-C24","Eoin",1,0.045,2,0.0375,1,"Y1","Y1-V1",1
"318","ID-C24","Eoin",1,0.095,4,0.0875,1,"Y1","Y1-V1",1
"319","ID-C24","Eoin",1,0.03,2,0.0375,2,"Y1","Y1-V1",1
"320","ID-C24","Eoin",1,0.03,2,0.0375,2,"Y1","Y1-V1",1
"321","ID-C24","Eoin",1,0.06,3,0.0625,1,"Y1","Y1-V1",1
"322","ID-C24","Eoin",1,0.08,4,0.0875,1,"Y1","Y1-V1",1
"323","ID-C24","Eoin",1,0.09,4,0.0875,1,"Y1","Y1-V1",1
"324","ID-C24","Eoin",1,0.07,3,0.0625,1,"Y1","Y1-V1",1
"325","ID-C24","Eoin",1,0.065,3,0.0625,2,"Y1","Y1-V1",1
